Season,Week,Team,Day,Date,Win,OT,Home,Opp,Off_Pts,Def_Pts,G,Spread,Total,Point_Diff,Spread_Covered,Actual_vs_Expected
2014,15,SDG,Sun,December 14,0,0,1,DEN,10,22,14,4.5,50.5,-12,0,-18.5
2014,16,SDG,Sat,December 20,1,1,0,SFO,38,35,15,1.5,40.5,3,1,32.5
2014,17,SDG,Sun,December 28,0,0,0,KAN,7,19,16,2.5,42.5,-12,0,-16.5
2014,1,RAM,Sun,September 7,0,0,1,MIN,6,34,1,-3.5,43.5,-28,0,-3.5
2014,2,RAM,Sun,September 14,1,0,0,TAM,19,17,2,5.5,38.0,2,1,-2.0
2014,3,RAM,Sun,September 21,0,0,1,DAL,31,34,3,1.5,44.0,-3,0,21.0
2014,5,RAM,Sun,October 5,0,0,0,PHI,28,34,4,6.5,47.5,-6,1,14.5
2014,6,RAM,Mon,October 13,0,0,1,SFO,17,31,5,3.5,44.5,-14,0,3.5
2014,7,RAM,Sun,October 19,1,0,1,SEA,28,26,6,7.0,43.5,2,1,10.5
2014,8,RAM,Sun,October 26,0,0,0,KAN,7,34,7,7.0,44.0,-27,0,-3.0
2014,9,RAM,Sun,November 2,1,0,0,SFO,13,10,8,10.5,44.0,3,1,-21.0
2014,10,RAM,Sun,November 9,0,0,0,CRD,14,31,9,7.0,43.0,-17,0,2.0
2014,11,RAM,Sun,November 16,1,0,1,DEN,22,7,10,9.5,51.0,15,1,-22.0
2014,12,RAM,Sun,November 23,0,0,0,SDG,24,27,11,5.0,43.5,-3,1,7.5
2014,13,RAM,Sun,November 30,1,0,1,RAI,52,0,12,-6.0,43.0,52,1,9.0
2014,14,RAM,Sun,December 7,1,0,0,WAS,24,0,13,-3.0,44.5,24,1,-20.5
2014,15,RAM,Thu,December 11,0,0,1,CRD,6,12,14,-4.5,40.5,-6,0,-22.5
2014,16,RAM,Sun,December 21,0,0,1,NYG,27,37,15,-6.5,43.5,-10,0,20.5
2014,17,RAM,Sun,December 28,0,0,0,SEA,6,20,16,11.0,41.5,-14,0,-15.5
2014,1,RAI,Sun,September 7,0,0,0,NYJ,14,19,1,5.5,40.0,-5,1,-7.0
2014,2,RAI,Sun,September 14,0,0,1,HTX,14,30,2,3.0,40.0,-16,0,4.0
2014,3,RAI,Sun,September 21,0,0,0,NWE,9,16,3,14.0,46.5,-7,1,-21.5
2014,4,RAI,Sun,September 28,0,0,1,MIA,14,38,4,3.5,40.5,-24,0,11.5
2014,6,RAI,Sun,October 12,0,0,1,SDG,28,31,5,7.5,44.0,-3,1,15.0
2014,7,RAI,Sun,October 19,0,0,1,CRD,13,24,6,3.5,46.5,-11,0,-9.5
2014,8,RAI,Sun,October 26,0,0,0,CLE,13,23,7,6.5,44.5,-10,0,-8.5
2014,9,RAI,Sun,November 2,0,0,0,SEA,24,30,8,13.5,44.0,-6,1,10.0
2014,10,RAI,Sun,November 9,0,0,1,DEN,17,41,9,12.5,51.0,-24,0,7.0
2014,11,RAI,Sun,November 16,0,0,0,SDG,6,13,10,10.0,45.0,-7,1,-26.0
2014,12,RAI,Thu,November 20,1,0,1,KAN,24,20,11,7.0,42.5,4,1,1.5
2014,13,RAI,Sun,November 30,0,0,0,RAM,0,52,12,6.0,43.0,-52,0,9.0
2014,14,RAI,Sun,December 7,1,0,1,SFO,24,13,13,9.0,40.5,11,1,-3.5
2014,15,RAI,Sun,December 14,0,0,0,KAN,13,31,14,10.0,41.5,-18,0,2.5
2014,16,RAI,Sun,December 21,1,0,1,BUF,26,24,15,6.5,42.0,2,1,8.0
2014,17,RAI,Sun,December 28,0,0,0,DEN,14,47,16,14.0,48.0,-33,0,13.0
2014,1,MIA,Sun,September 7,1,0,1,NWE,33,20,1,5.0,47.0,13,1,6.0
2014,2,MIA,Sun,September 14,0,0,0,BUF,10,29,2,1.5,42.5,-19,0,-3.5
2014,3,MIA,Sun,September 21,0,0,1,KAN,15,34,3,-3.5,42.5,-19,0,6.5
2014,4,MIA,Sun,September 28,1,0,0,RAI,38,14,4,-3.5,40.5,24,1,11.5
2014,6,MIA,Sun,October 12,0,0,1,GNB,24,27,5,1.5,47.0,-3,0,4.0
2014,7,MIA,Sun,October 19,1,0,0,CHI,27,14,6,3.0,47.5,13,1,-6.5
2014,8,MIA,Sun,October 26,1,0,0,JAX,27,13,7,-7.0,42.5,14,1,-2.5
2014,9,MIA,Sun,November 2,1,0,1,SDG,37,0,8,-3.0,45.0,37,1,-8.0
2014,10,MIA,Sun,November 9,0,0,0,DET,16,20,9,3.0,43.0,-4,0,-7.0
2014,11,MIA,Thu,November 13,1,0,1,BUF,22,9,10,-5.0,42.0,13,1,-11.0
2014,12,MIA,Sun,November 23,0,0,0,DEN,36,39,11,7.0,47.5,-3,1,27.5
2014,13,MIA,Mon,December 1,1,0,0,NYJ,16,13,12,-7.0,41.5,3,0,-12.5
2014,14,MIA,Sun,December 7,0,0,1,RAV,13,28,13,-3.0,45.0,-15,0,-4.0
2014,15,MIA,Sun,December 14,0,0,0,NWE,13,41,14,7.5,48.0,-28,0,6.0
2014,16,MIA,Sun,December 21,1,0,1,MIN,37,35,15,-4.5,42.5,2,0,29.5
2014,17,MIA,Sun,December 28,0,0,1,NYJ,24,37,16,-6.5,41.0,-13,0,20.0
2014,1,MIN,Sun,September 7,1,0,0,RAM,34,6,1,3.5,43.5,28,1,-3.5
2014,2,MIN,Sun,September 14,0,0,1,NWE,7,30,2,5.5,48.5,-23,0,-11.5
2014,3,MIN,Sun,September 21,0,0,0,NOR,9,20,3,10.0,49.0,-11,0,-20.0
2014,4,MIN,Sun,September 28,1,0,1,ATL,41,28,4,3.0,47.0,13,1,22.0
2014,5,MIN,Thu,October 2,0,0,0,GNB,10,42,5,7.5,47.5,-32,0,4.5
2014,6,MIN,Sun,October 12,0,0,1,DET,3,17,6,-1.5,43.0,-14,0,-23.0
2014,7,MIN,Sun,October 19,0,0,0,BUF,16,17,7,6.5,43.5,-1,1,-10.5
2014,8,MIN,Sun,October 26,1,1,0,TAM,19,13,8,1.5,43.0,6,1,-11.0
2014,9,MIN,Sun,November 2,1,0,1,WAS,29,26,9,0.0,44.0,3,1,11.0
2014,11,MIN,Sun,November 16,0,0,0,CHI,13,21,10,2.5,46.5,-8,0,-12.5
2014,12,MIN,Sun,November 23,0,0,1,GNB,21,24,11,7.5,50.0,-3,1,-5.0
2014,13,MIN,Sun,November 30,1,0,1,CAR,31,13,12,-2.5,41.5,18,1,2.5
2014,14,MIN,Sun,December 7,1,1,1,NYJ,30,24,13,-4.5,40.0,6,1,14.0
2014,15,MIN,Sun,December 14,0,0,0,DET,14,16,14,7.5,41.5,-2,1,-11.5
2014,16,MIN,Sun,December 21,0,0,0,MIA,35,37,15,4.5,42.5,-2,1,29.5
2014,17,MIN,Sun,December 28,1,0,1,CHI,13,9,16,-7.0,46.5,4,0,-24.5
2014,1,NWE,Sun,September 7,0,0,0,MIA,20,33,1,-5.0,47.0,-13,0,6.0
2014,2,NWE,Sun,September 14,1,0,0,MIN,30,7,2,-5.5,48.5,23,1,-11.5
2014,3,NWE,Sun,September 21,1,0,1,RAI,16,9,3,-14.0,46.5,7,0,-21.5
2014,4,NWE,Mon,September 29,0,0,0,KAN,14,41,4,-3.0,46.0,-27,0,9.0
2014,5,NWE,Sun,October 5,1,0,1,CIN,43,17,5,0.0,46.0,26,1,14.0
2014,6,NWE,Sun,October 12,1,0,0,BUF,37,22,6,1.0,44.0,15,1,15.0
2014,7,NWE,Thu,October 16,1,0,1,NYJ,27,25,7,-9.5,44.5,2,0,7.5
2014,8,NWE,Sun,October 26,1,0,1,CHI,51,23,8,-6.0,52.0,28,1,22.0
2014,9,NWE,Sun,November 2,1,0,1,DEN,43,21,9,3.0,52.5,22,1,11.5
2014,11,NWE,Sun,November 16,1,0,0,CLT,42,20,10,3.0,57.0,22,1,5.0
2014,12,NWE,Sun,November 23,1,0,1,DET,34,9,11,-7.0,47.5,25,1,-4.5
2014,13,NWE,Sun,November 30,0,0,0,GNB,21,26,12,3.0,58.0,-5,0,-11.0
2014,14,NWE,Sun,December 7,1,0,0,SDG,23,14,13,-4.0,54.0,9,1,-17.0
2014,15,NWE,Sun,December 14,1,0,1,MIA,41,13,14,-7.5,48.0,28,1,6.0
2014,16,NWE,Sun,December 21,1,0,0,NYJ,17,16,15,-10.0,47.0,1,0,-14.0
2014,17,NWE,Sun,December 28,0,0,1,BUF,9,17,16,-6.5,44.0,-8,0,-18.0
2014,1,NOR,Sun,September 7,0,1,0,ATL,34,37,1,-3.0,51.5,-3,0,19.5
2014,2,NOR,Sun,September 14,0,0,0,CLE,24,26,2,-6.0,48.5,-2,0,1.5
2014,3,NOR,Sun,September 21,1,0,1,MIN,20,9,3,-10.0,49.0,11,1,-20.0
2014,4,NOR,Sun,September 28,0,0,0,DAL,17,38,4,-3.0,53.5,-21,0,1.5
2014,5,NOR,Sun,October 5,1,1,1,TAM,37,31,5,-10.0,48.0,6,0,20.0
2014,7,NOR,Sun,October 19,0,0,0,DET,23,24,6,1.5,46.5,-1,1,0.5
2014,8,NOR,Sun,October 26,1,0,1,GNB,44,23,7,-2.0,55.0,21,1,12.0
2014,9,NOR,Thu,October 30,1,0,0,CAR,28,10,8,-3.0,49.0,18,1,-11.0
2014,10,NOR,Sun,November 9,0,1,1,SFO,24,27,9,-5.5,49.0,-3,0,2.0
2014,11,NOR,Sun,November 16,0,0,1,CIN,10,27,10,-7.0,51.0,-17,0,-14.0
2014,12,NOR,Mon,November 24,0,0,1,RAV,27,34,11,-3.0,51.0,-7,0,10.0
2014,13,NOR,Sun,November 30,1,0,0,PIT,35,32,12,3.5,54.5,3,1,12.5
2014,14,NOR,Sun,December 7,0,0,1,CAR,10,41,13,-9.0,50.5,-31,0,0.5
2014,15,NOR,Mon,December 15,1,0,0,CHI,31,15,14,-3.0,53.5,16,1,-7.5
2014,16,NOR,Sun,December 21,0,0,1,ATL,14,30,15,-6.0,56.5,-16,0,-12.5
2014,17,NOR,Sun,December 28,1,0,0,TAM,23,20,16,-5.5,46.5,3,0,-3.5
2014,1,NYG,Mon,September 8,0,0,0,DET,14,35,1,5.5,47.0,-21,0,2.0
2014,2,NYG,Sun,September 14,0,0,1,CRD,14,25,2,2.0,42.5,-11,0,-3.5
2014,3,NYG,Sun,September 21,1,0,1,HTX,30,17,3,-1.5,41.5,13,1,5.5
2014,4,NYG,Thu,September 25,1,0,0,WAS,45,14,4,3.5,46.0,31,1,13.0
2014,5,NYG,Sun,October 5,1,0,1,ATL,30,20,5,-4.0,50.0,10,1,0.0
2014,6,NYG,Sun,October 12,0,0,0,PHI,0,27,6,1.5,51.0,-27,0,-24.0
2014,7,NYG,Sun,October 19,0,0,0,DAL,21,31,7,5.5,47.0,-10,0,5.0
2014,9,NYG,Mon,November 3,0,0,1,CLT,24,40,8,3.0,50.0,-16,0,14.0
2014,10,NYG,Sun,November 9,0,0,0,SEA,17,38,9,9.5,45.0,-21,0,10.0
2014,11,NYG,Sun,November 16,0,0,1,SFO,10,16,10,4.0,44.5,-6,0,-18.5
2014,12,NYG,Sun,November 23,0,0,1,DAL,28,31,11,5.0,49.0,-3,1,10.0
2014,13,NYG,Sun,November 30,0,0,0,JAX,24,25,12,-3.0,44.0,-1,0,5.0
2014,14,NYG,Sun,December 7,1,0,0,OTI,36,7,13,-3.0,46.5,29,1,-3.5
2014,15,NYG,Sun,December 14,1,0,1,WAS,24,13,14,-6.5,47.0,11,1,-10.0
2014,16,NYG,Sun,December 21,1,0,0,RAM,37,27,15,6.5,43.5,10,1,20.5
2014,17,NYG,Sun,December 28,0,0,1,PHI,26,34,16,0.0,52.0,-8,0,8.0
2014,1,NYJ,Sun,September 7,1,0,1,RAI,19,14,1,-5.5,40.0,5,0,-7.0
2014,2,NYJ,Sun,September 14,0,0,0,GNB,24,31,2,7.5,46.0,-7,1,9.0
2014,3,NYJ,Mon,September 22,0,0,1,CHI,19,27,3,-2.5,44.0,-8,0,2.0
2014,4,NYJ,Sun,September 28,0,0,1,DET,17,24,4,1.5,45.0,-7,0,-4.0
2014,5,NYJ,Sun,October 5,0,0,0,SDG,0,31,5,6.5,43.5,-31,0,-12.5
2014,6,NYJ,Sun,October 12,0,0,1,DEN,17,31,6,9.5,47.5,-14,0,0.5
2014,7,NYJ,Thu,October 16,0,0,0,NWE,25,27,7,9.5,44.5,-2,1,7.5
2014,8,NYJ,Sun,October 26,0,0,1,BUF,23,43,8,-3.0,40.5,-20,0,25.5
2014,9,NYJ,Sun,November 2,0,0,0,KAN,10,24,9,8.5,41.5,-14,0,-7.5
2014,10,NYJ,Sun,November 9,1,0,1,PIT,20,13,10,4.5,47.0,7,1,-14.0
2014,12,NYJ,Mon,November 24,0,0,0,BUF,3,38,11,2.5,42.5,-35,0,-1.5
2014,13,NYJ,Mon,December 1,0,0,1,MIA,13,16,12,7.0,41.5,-3,1,-12.5
2014,14,NYJ,Sun,December 7,0,1,0,MIN,24,30,13,4.5,40.0,-6,0,14.0
2014,15,NYJ,Sun,December 14,1,0,0,OTI,16,11,14,-3.0,42.0,5,1,-15.0
2014,16,NYJ,Sun,December 21,0,0,1,NWE,16,17,15,10.0,47.0,-1,1,-14.0
2014,17,NYJ,Sun,December 28,1,0,0,MIA,37,24,16,6.5,41.0,13,1,20.0
2014,1,PHI,Sun,September 7,1,0,1,JAX,34,17,1,-10.5,52.0,17,1,-1.0
2014,2,PHI,Mon,September 15,1,0,0,CLT,30,27,2,3.0,54.0,3,1,3.0
2014,3,PHI,Sun,September 21,1,0,1,WAS,37,34,3,-6.0,50.5,3,0,20.5
2014,4,PHI,Sun,September 28,0,0,0,SFO,21,26,4,5.0,50.0,-5,0,-3.0
2014,5,PHI,Sun,October 5,1,0,1,RAM,34,28,5,-6.5,47.5,6,0,14.5
2014,6,PHI,Sun,October 12,1,0,1,NYG,27,0,6,-1.5,51.0,27,1,-24.0
2014,8,PHI,Sun,October 26,0,0,0,CRD,20,24,7,-1.0,48.5,-4,0,-4.5
2014,9,PHI,Sun,November 2,1,0,0,HTX,31,21,8,-2.0,48.5,10,1,3.5
2014,10,PHI,Mon,November 10,1,0,1,CAR,45,21,9,-7.0,48.5,24,1,17.5
2014,11,PHI,Sun,November 16,0,0,0,GNB,20,53,10,5.5,55.0,-33,0,18.0
2014,12,PHI,Sun,November 23,1,0,1,OTI,43,24,11,-11.0,49.0,19,1,18.0
2014,13,PHI,Thu,November 27,1,0,0,DAL,33,10,12,3.5,57.0,23,1,-14.0
2014,14,PHI,Sun,December 7,0,0,1,SEA,14,24,13,2.0,48.0,-10,0,-10.0
2014,15,PHI,Sun,December 14,0,0,1,DAL,27,38,14,-3.0,55.0,-11,0,10.0
2014,16,PHI,Sat,December 20,0,0,0,WAS,24,27,15,-7.0,51.0,-3,0,0.0
2014,17,PHI,Sun,December 28,1,0,0,NYG,34,26,16,0.0,52.0,8,1,8.0
2014,1,PIT,Sun,September 7,1,0,1,CLE,30,27,1,-7.0,41.5,3,0,15.5
2014,2,PIT,Thu,September 11,0,0,0,RAV,6,26,2,2.5,44.0,-20,0,-12.0
2014,3,PIT,Sun,September 21,1,0,0,CAR,37,19,3,3.0,42.0,18,1,14.0
2014,4,PIT,Sun,September 28,0,0,1,TAM,24,27,4,-7.5,45.0,-3,0,6.0
2014,5,PIT,Sun,October 5,1,0,0,JAX,17,9,5,-6.0,47.5,8,1,-21.5
2014,6,PIT,Sun,October 12,0,0,0,CLE,10,31,6,1.5,46.5,-21,0,-5.5
2014,7,PIT,Mon,October 20,1,0,1,HTX,30,23,7,-3.0,44.5,7,1,8.5
2014,8,PIT,Sun,October 26,1,0,1,CLT,51,34,8,4.5,48.5,17,1,36.5
2014,9,PIT,Sun,November 2,1,0,1,RAV,43,23,9,-2.5,47.5,20,1,18.5
2014,10,PIT,Sun,November 9,0,0,0,NYJ,13,20,10,-4.5,47.0,-7,0,-14.0
2014,11,PIT,Mon,November 17,1,0,0,OTI,27,24,11,-5.5,45.5,3,0,5.5
2014,13,PIT,Sun,November 30,0,0,1,NOR,32,35,12,-3.5,54.5,-3,0,12.5
2014,14,PIT,Sun,December 7,1,0,0,CIN,42,21,13,3.0,47.5,21,1,15.5
2014,15,PIT,Sun,December 14,1,0,0,ATL,27,20,14,-3.0,55.0,7,1,-8.0
2014,16,PIT,Sun,December 21,1,0,1,KAN,20,12,15,-2.5,49.5,8,1,-17.5
2014,17,PIT,Sun,December 28,1,0,1,CIN,27,17,16,-3.5,48.0,10,1,-4.0
2014,1,SEA,Thu,September 4,1,0,1,GNB,36,16,1,-8.5,45.0,20,1,7.0
2014,2,SEA,Sun,September 14,0,0,0,SDG,21,30,2,-5.5,44.0,-9,0,7.0
2014,3,SEA,Sun,September 21,1,1,1,DEN,26,20,3,-4.5,48.5,6,1,-2.5
2014,5,SEA,Mon,October 6,1,0,0,WAS,27,17,4,-7.0,45.5,10,1,-1.5
2014,6,SEA,Sun,October 12,0,0,1,DAL,23,30,5,-9.5,47.0,-7,0,6.0
2014,7,SEA,Sun,October 19,0,0,0,RAM,26,28,6,-7.0,43.5,-2,0,10.5
2014,8,SEA,Sun,October 26,1,0,0,CAR,13,9,7,-6.0,45.0,4,0,-23.0
2014,9,SEA,Sun,November 2,1,0,1,RAI,30,24,8,-13.5,44.0,6,0,10.0
2014,10,SEA,Sun,November 9,1,0,1,NYG,38,17,9,-9.5,45.0,21,1,10.0
2014,11,SEA,Sun,November 16,0,0,0,KAN,20,24,10,0.0,42.5,-4,0,1.5
2014,12,SEA,Sun,November 23,1,0,1,CRD,19,3,11,-7.0,41.5,16,1,-19.5
2014,13,SEA,Thu,November 27,1,0,0,SFO,19,3,12,1.5,40.5,16,1,-18.5
2014,14,SEA,Sun,December 7,1,0,0,PHI,24,14,13,-2.0,48.0,10,1,-10.0
2014,15,SEA,Sun,December 14,1,0,1,SFO,17,7,14,-9.5,38.0,10,1,-14.0
2014,16,SEA,Sun,December 21,1,0,0,CRD,35,6,15,-9.0,36.0,29,1,5.0
2014,17,SEA,Sun,December 28,1,0,1,RAM,20,6,16,-11.0,41.5,14,1,-15.5
2014,1,SFO,Sun,September 7,1,0,0,DAL,28,17,1,-4.5,51.0,11,1,-6.0
2014,2,SFO,Sun,September 14,0,0,1,CHI,20,28,2,-7.0,47.5,-8,0,0.5
2014,3,SFO,Sun,September 21,0,0,0,CRD,14,23,3,-3.0,42.0,-9,0,-5.0
2014,4,SFO,Sun,September 28,1,0,1,PHI,26,21,4,-5.0,50.0,5,0,-3.0
2014,5,SFO,Sun,October 5,1,0,1,KAN,22,17,5,-5.0,44.0,5,0,-5.0
2014,6,SFO,Mon,October 13,1,0,0,RAM,31,17,6,-3.5,44.5,14,1,3.5
2014,7,SFO,Sun,October 19,0,0,0,DEN,17,42,7,6.5,48.5,-25,0,10.5
2014,9,SFO,Sun,November 2,0,0,1,RAM,10,13,8,-10.5,44.0,-3,0,-21.0
2014,10,SFO,Sun,November 9,1,1,0,NOR,27,24,9,5.5,49.0,3,1,2.0
2014,11,SFO,Sun,November 16,1,0,0,NYG,16,10,10,-4.0,44.5,6,1,-18.5
2014,12,SFO,Sun,November 23,1,0,1,WAS,17,13,11,-9.5,44.0,4,0,-14.0
2014,13,SFO,Thu,November 27,0,0,1,SEA,3,19,12,-1.5,40.5,-16,0,-18.5
2014,14,SFO,Sun,December 7,0,0,0,RAI,13,24,13,-9.0,40.5,-11,0,-3.5
2014,15,SFO,Sun,December 14,0,0,0,SEA,7,17,14,9.5,38.0,-10,0,-14.0
2014,16,SFO,Sat,December 20,0,1,1,SDG,35,38,15,-1.5,40.5,-3,0,32.5
2014,17,SFO,Sun,December 28,1,0,1,CRD,20,17,16,-6.5,37.5,3,0,-0.5
2014,1,TAM,Sun,September 7,0,0,1,CAR,14,20,1,-2.5,39.5,-6,0,-5.5
2014,2,TAM,Sun,September 14,0,0,1,RAM,17,19,2,-5.5,38.0,-2,0,-2.0
2014,3,TAM,Thu,September 18,0,0,0,ATL,14,56,3,6.0,46.0,-42,0,24.0
2014,4,TAM,Sun,September 28,1,0,0,PIT,27,24,4,7.5,45.0,3,1,6.0
2014,5,TAM,Sun,October 5,0,1,0,NOR,31,37,5,10.0,48.0,-6,1,20.0
2014,6,TAM,Sun,October 12,0,0,1,RAV,17,48,6,3.0,44.0,-31,0,21.0
2014,8,TAM,Sun,October 26,0,1,1,MIN,13,19,7,-1.5,43.0,-6,0,-11.0
2014,9,TAM,Sun,November 2,0,0,0,CLE,17,22,8,7.0,44.0,-5,1,-5.0
2014,10,TAM,Sun,November 9,0,0,1,ATL,17,27,9,3.0,47.0,-10,0,-3.0
2014,11,TAM,Sun,November 16,1,0,0,WAS,27,7,10,7.5,45.5,20,1,-11.5
2014,12,TAM,Sun,November 23,0,0,0,CHI,13,21,11,4.5,46.5,-8,0,-12.5
2014,13,TAM,Sun,November 30,0,0,1,CIN,13,14,12,6.0,43.5,-1,1,-16.5
2014,14,TAM,Sun,December 7,0,0,0,DET,17,34,13,10.5,42.0,-17,0,9.0
2014,15,TAM,Sun,December 14,0,0,0,CAR,17,19,14,3.0,41.0,-2,1,-5.0
2014,16,TAM,Sun,December 21,0,0,1,GNB,3,20,15,12.0,49.0,-17,0,-26.0
2014,17,TAM,Sun,December 28,0,0,1,NOR,20,23,16,5.5,46.5,-3,1,-3.5
2014,1,OTI,Sun,September 7,1,0,0,KAN,26,10,1,3.5,43.0,16,1,-7.0
2014,2,OTI,Sun,September 14,0,0,1,DAL,10,26,2,-3.5,49.5,-16,0,-13.5
2014,3,OTI,Sun,September 21,0,0,0,CIN,7,33,3,6.5,42.5,-26,0,-2.5
2014,4,OTI,Sun,September 28,0,0,0,CLT,17,41,4,7.5,46.0,-24,0,12.0
2014,5,OTI,Sun,October 5,0,0,1,CLE,28,29,5,-1.0,44.0,-1,0,13.0
2014,6,OTI,Sun,October 12,1,0,1,JAX,16,14,6,-4.0,42.5,2,0,-12.5
2014,7,OTI,Sun,October 19,0,0,0,WAS,17,19,7,6.0,46.5,-2,1,-10.5
2014,8,OTI,Sun,October 26,0,0,1,HTX,16,30,8,3.5,43.0,-14,0,3.0
2014,10,OTI,Sun,November 9,0,0,0,RAV,7,21,9,10.5,44.5,-14,0,-16.5
2014,11,OTI,Mon,November 17,0,0,1,PIT,24,27,10,5.5,45.5,-3,1,5.5
2014,12,OTI,Sun,November 23,0,0,0,PHI,24,43,11,11.0,49.0,-19,0,18.0
2014,13,OTI,Sun,November 30,0,0,0,HTX,21,45,12,7.0,43.0,-24,0,23.0
2014,14,OTI,Sun,December 7,0,0,1,NYG,7,36,13,3.0,46.5,-29,0,-3.5
2014,15,OTI,Sun,December 14,0,0,1,NYJ,11,16,14,3.0,42.0,-5,0,-15.0
2014,16,OTI,Thu,December 18,0,0,0,JAX,13,21,15,4.5,39.0,-8,0,-5.0
2014,17,OTI,Sun,December 28,0,0,1,CLT,10,27,16,7.5,46.5,-17,0,-9.5
2014,1,WAS,Sun,September 7,0,0,0,HTX,6,17,1,3.0,45.0,-11,0,-22.0
2014,2,WAS,Sun,September 14,1,0,1,JAX,41,10,2,-6.0,42.5,31,1,8.5
2014,3,WAS,Sun,September 21,0,0,0,PHI,34,37,3,6.0,50.5,-3,1,20.5
2014,4,WAS,Thu,September 25,0,0,1,NYG,14,45,4,-3.5,46.0,-31,0,13.0
2014,5,WAS,Mon,October 6,0,0,1,SEA,17,27,5,7.0,45.5,-10,0,-1.5
2014,6,WAS,Sun,October 12,0,0,0,CRD,20,30,6,5.5,47.0,-10,0,3.0
2014,7,WAS,Sun,October 19,1,0,1,OTI,19,17,7,-6.0,46.5,2,0,-10.5
2014,8,WAS,Mon,October 27,1,1,0,DAL,20,17,8,9.5,49.0,3,1,-12.0
2014,9,WAS,Sun,November 2,0,0,0,MIN,26,29,9,0.0,44.0,-3,0,11.0
2014,11,WAS,Sun,November 16,0,0,1,TAM,7,27,10,-7.5,45.5,-20,0,-11.5
2014,12,WAS,Sun,November 23,0,0,0,SFO,13,17,11,9.5,44.0,-4,1,-14.0
2014,13,WAS,Sun,November 30,0,0,0,CLT,27,49,12,8.5,49.0,-22,0,27.0
2014,14,WAS,Sun,December 7,0,0,1,RAM,0,24,13,3.0,44.5,-24,0,-20.5
2014,15,WAS,Sun,December 14,0,0,0,NYG,13,24,14,6.5,47.0,-11,0,-10.0
2014,16,WAS,Sat,December 20,1,0,1,PHI,27,24,15,7.0,51.0,3,1,0.0
2014,17,WAS,Sun,December 28,0,0,1,DAL,17,44,16,6.0,47.5,-27,0,13.5
2015,1,CRD,Sun,September 13,1,0,1,NOR,31,19,1,-2.0,48.5,12,1,1.5
2015,2,CRD,Sun,September 20,1,0,0,CHI,48,23,2,-2.0,46.0,25,1,25.0
2015,3,CRD,Sun,September 27,1,0,1,SFO,47,7,3,-6.5,45.0,40,1,9.0
2015,4,CRD,Sun,October 4,0,0,1,RAM,22,24,4,-7.0,44.0,-2,0,2.0
2015,5,CRD,Sun,October 11,1,0,0,DET,42,17,5,-3.0,45.5,25,1,13.5
2015,6,CRD,Sun,October 18,0,0,0,PIT,13,25,6,-3.5,45.0,-12,0,-7.0
2015,7,CRD,Mon,October 26,1,0,1,RAV,26,18,7,-8.0,49.0,8,0,-5.0
2015,8,CRD,Sun,November 1,1,0,0,CLE,34,20,8,-6.0,46.0,14,1,8.0
2015,10,CRD,Sun,November 15,1,0,0,SEA,39,32,9,3.0,44.5,7,1,26.5
2015,11,CRD,Sun,November 22,1,0,1,CIN,34,31,10,-4.5,48.5,3,0,16.5
2015,12,CRD,Sun,November 29,1,0,0,SFO,19,13,11,-9.5,45.0,6,0,-13.0
2015,13,CRD,Sun,December 6,1,0,0,RAM,27,3,12,-4.5,43.0,24,1,-13.0
2015,14,CRD,Thu,December 10,1,0,1,MIN,23,20,13,-8.5,46.5,3,0,-3.5
2015,15,CRD,Sun,December 20,1,0,0,PHI,40,17,14,-3.5,51.5,23,1,5.5
2015,16,CRD,Sun,December 27,1,0,1,GNB,38,8,15,-4.5,50.5,30,1,-4.5
2015,17,CRD,Sun,January 3,0,0,1,SEA,6,36,16,-6.5,47.0,-30,0,-5.0
2015,1,ATL,Mon,September 14,1,0,1,PHI,26,24,1,2.5,54.5,2,1,-4.5
2015,2,ATL,Sun,September 20,1,0,0,NYG,24,20,2,2.5,51.0,4,1,-7.0
2015,3,ATL,Sun,September 27,1,0,0,DAL,39,28,3,-1.0,43.5,11,1,23.5
2015,4,ATL,Sun,October 4,1,0,1,HTX,48,21,4,-6.0,47.0,27,1,22.0
2015,5,ATL,Sun,October 11,1,1,1,WAS,25,19,5,-7.0,48.0,6,0,-4.0
2015,6,ATL,Thu,October 15,0,0,0,NOR,21,31,6,-3.0,51.0,-10,0,1.0
2015,7,ATL,Sun,October 25,1,0,0,OTI,10,7,7,-6.0,47.0,3,0,-30.0
2015,8,ATL,Sun,November 1,0,1,1,TAM,20,23,8,-7.0,48.5,-3,0,-5.5
2015,9,ATL,Sun,November 8,0,0,0,SFO,16,17,9,-7.5,44.0,-1,0,-11.0
2015,11,ATL,Sun,November 22,0,0,1,CLT,21,24,10,-4.5,47.5,-3,0,-2.5
2015,12,ATL,Sun,November 29,0,0,1,MIN,10,20,11,-2.5,45.5,-10,0,-15.5
2015,13,ATL,Sun,December 6,0,0,0,TAM,19,23,12,1.0,46.0,-4,0,-4.0
2015,14,ATL,Sun,December 13,0,0,0,CAR,0,38,13,7.5,46.5,-38,0,-8.5
2015,15,ATL,Sun,December 20,1,0,0,JAX,23,17,14,3.0,49.0,6,1,-9.0
2015,16,ATL,Sun,December 27,1,0,1,CAR,20,13,15,6.5,47.5,7,1,-14.5
2015,17,ATL,Sun,January 3,0,0,1,NOR,17,20,16,-5.5,52.5,-3,0,-15.5
